37.5226942	126.9238114	3	
37.5220500	126.9245415	4	
37.5218241	126.9247465	5	
37.5212371	126.9243216	6	
37.5175182	126.9279316	4	
37.5177235	126.9282793	1	
37.5174480	126.9291911	3	
37.5176711	126.9291538	2	
37.5136241	126.9401743	7	
37.5133522	126.9393719	6	
37.5131733	126.9400444	5	
37.5133871	126.9404467	4	
37.5135723	126.9422357	3	
37.5137811	126.9421405	8	
37.5139422	126.9428894	2	
37.5128931	126.9519919	1	
37.5124942	126.9521844	5	
37.5128869	126.9540430	2	
37.5124332	126.9536528	4	
37.5122809	126.9543623	3	
37.5046514	127.0241692	2	
37.5043997	127.0239975	1	
37.5041873	127.0248942	5	
37.5029515	127.0250153	7	
37.5046270	127.0252201	4	
37.5048323	127.0148602	1	
37.5038875	127.0156372	2	
37.5502389	127.1276863	1	
37.5502908	127.1274575	4	
37.5498682	127.1275384	2	
37.5499182	127.1273266	3	
37.5389891	127.1229792	1	
37.5391154	127.1233756	2	
37.5390718	127.1237313	3	
37.5385857	127.1240533	4	
37.5380405	127.1234026	8	
37.5382508	127.1239572	7	
37.5381922	127.1230855	9	
37.5386514	127.1228176	10	
37.5382553	127.1250417	5	
37.5379954	127.1248218	6	
37.5309874	127.1208557	1	
37.5310344	127.1206170	5	
37.5306337	127.1212389	2	
37.5303806	127.1210040	3	
37.5304492	127.1204329	4	
37.5035007	126.9957138	1	
37.5032722	126.9959649	4	
37.5037280	126.9965765	2	
37.5035033	126.9967633	3	
37.5086538	126.9641749	2	
37.5083985	126.9638423	3	
37.5088475	126.9633193	4	
37.5093020	126.9635231	1	
37.5033238	126.9769985	5	
37.5032472	126.9766391	6	
37.5032514	126.9759981	7	
37.5034110	126.9758398	8	
37.5033706	126.9788198	2	
37.5029333	126.9807711	1	
37.5016282	126.9802588	4	
37.5015939	126.9806856	3	
37.5075404	126.7315812		
37.5076238	126.7310631	6	
37.5072517	126.7306084	5	
37.5068485	126.7303820	4	
37.5068233	126.7308846	3	
37.5072087	126.7321581	8	
37.5067532	126.7321527	1	
37.5067783	126.7315977	2	
37.5082134	126.7203432	9	
37.5077287	126.7201537	8	
37.5084772	126.7207653	1	
37.5080202	126.7207493	2	
37.5076186	126.7216090	3	
37.5072431	126.7213977	5	
37.5072238	126.7221606	4	
37.5072785	126.7203902	6	
37.5074007	126.7197861	7	
37.5069650	126.7426630	5	
37.5067264	126.7411730	3	
37.5072205	126.7418455	4	
37.5062238	126.7416579	2	
37.5059599	126.7421321	1	
37.5170369	127.1127931	2	
37.5170323	127.1123576	3	
37.5175851	127.1122327	4	
37.5178296	127.1125993	5	
37.5132820	127.1011759	1	
37.5128484	127.1009003	2	
37.5128835	127.1004716	2-1	
37.5123792	127.1002279	3	
37.5126596	127.0992214	4	
37.5131323	127.0988675	5	
37.5140537	127.0991215	6	
37.5142811	127.1042405	11	
37.5144360	127.1045360	10	
37.5056458	127.1071926	1	
37.5056537	127.1076172	2	
37.5053721	127.1078660	3	
37.5050095	127.1076560	4	
37.5048045	127.1071990	5	
37.5048141	127.1066673	6	
37.5050275	127.1064888	7	
37.5054045	127.1066508	8	
37.4997942	127.1125093	1	
37.4993602	127.1129125	2	
37.4991052	127.1124255	3	
37.4995361	127.1120379	4	
37.4925137	127.1178402	1	
37.4929078	127.1180443	2	
37.4930859	127.1186939	3	
37.4927983	127.1190743	4	
37.4926610	127.1192012	5	
37.4922346	127.1190665	6	
37.4921063	127.1188447	7	
37.4916673	127.1162326	8	
37.4860479	127.1221800	3	
37.4862374	127.1226186	2	
37.4866261	127.1223868	1	
37.4865027	127.1219203	4	
37.4787639	127.1264189	1	
37.4785436	127.1265315	2	
37.4785797	127.1258717	4	
37.4783318	127.1260662	3	
37.4715308	127.1270181	1	
37.4714430	127.1264825	4	
37.4710549	127.1263929	3	
37.4702236	127.1269250	2	
37.4555657	127.1497384	3	
37.4559210	127.1502931	1	
37.4556846	127.1501094	2	
37.4523470	127.1599778	4	
37.4522661	127.1603049	1	
37.4517679	127.1602308	2	
37.4518798	127.1596836	3	
37.4454141	127.1574219	1	
37.4449567	127.1570874	2	
37.4444977	127.1565484	3	
37.4449742	127.1562970	4	
37.4454067	127.1563105	5	
37.4455087	127.1565603	6	
37.4456663	127.1568335	7	
